# Intrinsic 2nd anomalous hall conductivity
# in unit of A*V^-2 for 3D cases, Ang*A*V^-2 for 2D cases
#  Energy (eV)      \sigma_xyy      \sigma_yxx
  0.80000000E-03  0.41940610E-01 -0.16033215E+00
  0.10000000E-02  0.38940804E-01 -0.14786659E+00
  0.12000000E-02  0.35697101E-01 -0.13444836E+00
  0.14000000E-02  0.32332952E-01 -0.12057170E+00
  0.16000000E-02  0.28957583E-01 -0.10667131E+00
  0.18000000E-02  0.25661855E-01 -0.93104952E-01
  0.20000000E-02  0.22516726E-01 -0.80146701E-01
  0.22000000E-02  0.19573724E-01 -0.67988945E-01
  0.24000000E-02  0.16866751E-01 -0.56750512E-01
  0.26000000E-02  0.14414663E-01 -0.46488284E-01
  0.28000000E-02  0.12224236E-01 -0.37210146E-01
  0.30000000E-02  0.10293213E-01 -0.28887689E-01
  0.32000000E-02  0.86131837E-02 -0.21467663E-01
  0.34000000E-02  0.71720585E-02 -0.14881646E-01
  0.36000000E-02  0.59559343E-02 -0.90537461E-02
  0.38000000E-02  0.49503116E-02 -0.39064046E-02
  0.40000000E-02  0.41407332E-02  0.63545694E-03
  0.42000000E-02  0.35130194E-02  0.46416149E-02
  0.44000000E-02  0.30532719E-02  0.81747107E-02
  0.46000000E-02  0.27477532E-02  0.11289133E-01
  0.48000000E-02  0.25826628E-02  0.14030423E-01
  0.50000000E-02  0.25437860E-02  0.16435105E-01
  0.52000000E-02  0.26160060E-02  0.18530894E-01
  0.54000000E-02  0.27827383E-02  0.20337248E-01
  0.56000000E-02  0.30254346E-02  0.21866252E-01
  0.58000000E-02  0.33233619E-02  0.23123783E-01
  0.60000000E-02  0.36538348E-02  0.24110957E-01
  0.62000000E-02  0.39929650E-02  0.24825834E-01
  0.64000000E-02  0.43168345E-02  0.25265406E-01
  0.66000000E-02  0.46028980E-02  0.25427809E-01
  0.68000000E-02  0.48314101E-02  0.25314635E-01
  0.70000000E-02  0.49867350E-02  0.24933086E-01
  0.72000000E-02  0.50584308E-02  0.24297664E-01
  0.74000000E-02  0.50419825E-02  0.23431065E-01
  0.76000000E-02  0.49390216E-02  0.22364072E-01
  0.78000000E-02  0.47569061E-02  0.21134400E-01
  0.80000000E-02  0.45076643E-02  0.19784572E-01
  0.82000000E-02  0.42064715E-02  0.18359139E-01
  0.84000000E-02  0.38699365E-02  0.16901600E-01
  0.86000000E-02  0.35144859E-02  0.15451484E-01
  0.88000000E-02  0.31550599E-02  0.14041984E-01
  0.90000000E-02  0.28042306E-02  0.12698416E-01
  0.92000000E-02  0.24717547E-02  0.11437596E-01
  0.94000000E-02  0.21645091E-02  0.10268049E-01
  0.96000000E-02  0.18867146E-02  0.91908408E-02
  0.98000000E-02  0.16403426E-02  0.82007756E-02
  0.10000000E-01  0.14256030E-02  0.72877104E-02
  0.10200000E-01  0.12414346E-02  0.64378097E-02
  0.10400000E-01  0.10859416E-02  0.56346256E-02
